trial,plot_id,NDVI_V10,NDVI_V6,NDVI_V7,NDVI_V8,NDVI_V9,GNDVI_V10,GNDVI_V6,GNDVI_V7,GNDVI_V8,GNDVI_V9,NDRE_V10,NDRE_V6,NDRE_V7,NDRE_V8,NDRE_V9,EVI2_V10,EVI2_V6,EVI2_V7,EVI2_V8,EVI2_V9,CIrededge_V10,CIrededge_V6,CIrededge_V7,CIrededge_V8,CIrededge_V9,NIRv_V10,NIRv_V6,NIRv_V7,NIRv_V8,NIRv_V9,SAVI_V10,SAVI_V6,SAVI_V7,SAVI_V8,SAVI_V9,OSAVI_V10,OSAVI_V6,OSAVI_V7,OSAVI_V8,OSAVI_V9,TGI_V10,TGI_V6,TGI_V7,TGI_V8,TGI_V9,MCARI_V10,MCARI_V6,MCARI_V7,MCARI_V8,MCARI_V9,OCARI_V10,OCARI_V6,OCARI_V7,OCARI_V8,OCARI_V9,blue_B02_V10,blue_B02_V6,blue_B02_V7,blue_B02_V8,blue_B02_V9,green_B03_V10,green_B03_V6,green_B03_V7,green_B03_V8,green_B03_V9,red_B04_V10,red_B04_V6,red_B04_V7,red_B04_V8,red_B04_V9,rededge_B05_V10,rededge_B05_V6,rededge_B05_V7,rededge_B05_V8,rededge_B05_V9,nir_B08_V10,nir_B08_V6,nir_B08_V7,nir_B08_V8,nir_B08_V9,site,state,year,block,n_trt,plant_n,side_n,nni,vt_tiss_n,vt_biomass_kgha
33,101,0.4258322265376421,0.44447470951352464,0.44447470951352464,0.44447470951352464,0.4258322265376421,0.3708925911769404,0.40890282193601923,0.40890282193601923,0.40890282193601923,0.3708925911769404,0.25426741869218455,0.3081752664766055,0.3081752664766055,0.3081752664766055,0.25426741869218455,0.2061754957188954,0.2668954877877373,0.2668954877877373,0.2668954877877373,0.2061754957188954,0.694772860761923,0.8914960348888326,0.8914960348888326,0.8914960348888326,0.694772860761923,0.08185496812966753,0.11571800645705399,0.11571800645705399,0.11571800645705399,0.08185496812966753,0.22087518037192977,0.2792721564748591,0.2792721564748591,0.2792721564748591,0.22087518037192977,0.264683485744061,0.30781141329015793,0.30781141329015793,0.30781141329015793,0.264683485744061,-0.0014886977777777844,0.00017966666666667313,0.00017966666666667313,0.00017966666666667313,-0.0014886977777777844,0.046007173128663426,0.04393165733211496,0.04393165733211496,0.04393165733211496,0.046007173128663426,0.020579370626506766,0.023164088866404874,0.023164088866404874,0.023164088866404874,0.020579370626506766,0.09354755555555556,0.11471777777777778,0.11471777777777778,0.11471777777777778,0.09354755555555556,0.08432177777777779,0.10919911111111111,0.10919911111111111,0.10919911111111111,0.08432177777777779,0.0737088888888889,0.10010666666666665,0.10010666666666665,0.10010666666666665,0.0737088888888889,0.10946888888888888,0.1377008888888889,0.1377008888888889,0.1377008888888889,0.10946888888888888,0.18706311111111112,0.26032222222222223,0.26032222222222223,0.26032222222222223,0.18706311111111112,Crawford,IA,2016,1,2,40,0,1.1569,1.57,12010.4
33,102,0.41223945483685925,0.4397981456353763,0.4397981456353763,0.4397981456353763,0.41223945483685925,0.3553962523603161,0.4054183423252087,0.4054183423252087,0.4054183423252087,0.3553962523603161,0.2436167140183228,0.31185292730470676,0.31185292730470676,0.31185292730470676,0.2436167140183228,0.19177024503633905,0.2626695324107846,0.2626695324107846,0.2626695324107846,0.19177024503633905,0.6573517435406265,0.9072032331310855,0.9072032331310855,0.9072032331310855,0.6573517435406265,0.07459407037437189,0.11333679930671552,0.11333679930671552,0.11333679930671552,0.07459407037437189,0.20656552252513938,0.275228254163731,0.275228254163731,0.275228254163731,0.20656552252513938,0.2511161887569884,0.30393547860989945,0.30393547860989945,0.30393547860989945,0.2511161887569884,-0.002366163793103454,-0.0003181982758620605,-0.0003181982758620605,-0.0003181982758620605,-0.002366163793103454,0.043067454937705356,0.040229124651317415,0.040229124651317415,0.040229124651317415,0.043067454937705356,0.01959444161866583,0.021962906906303255,0.021962906906303255,0.021962906906303255,0.01959444161866583,0.09245603448275862,0.11512715517241381,0.11512715517241381,0.11512715517241381,0.09245603448275862,0.08187801724137932,0.10900905172413794,0.10900905172413794,0.10900905172413794,0.08187801724137932,0.0714,0.10025560344827589,0.10025560344827589,0.10025560344827589,0.0714,0.10503922413793106,0.13520387931034486,0.13520387931034486,0.13520387931034486,0.10503922413793106,0.17552586206896553,0.25767413793103444,0.25767413793103444,0.25767413793103444,0.17552586206896553,Crawford,IA,2016,1,3,80,0,0.9558,1.25,13238.8
33,103,0.39797235104589335,0.42740550266854865,0.42740550266854865,0.42740550266854865,0.39797235104589335,0.3330381938481229,0.39826293343039426,0.39826293343039426,0.39826293343039426,0.3330381938481229,0.23619332390625206,0.3203098582586275,0.3203098582586275,0.3203098582586275,0.23619332390625206,0.17591468299658852,0.25431599001102934,0.25431599001102934,0.25431599001102934,0.17591468299658852,0.6379691152488243,0.9435882310071184,0.9435882310071184,0.9435882310071184,0.6379691152488243,0.06725951285160259,0.10891880301123938,0.10891880301123938,0.10891880301123938,0.06725951285160259,0.19035392230095424,0.26708692765558045,0.26708692765558045,0.26708692765558045,0.19035392230095424,0.2355883084175789,0.2951449884708668,0.2951449884708668,0.2951449884708668,0.2355883084175789,-0.0032040474137931046,-0.0015302887931034372,-0.0015302887931034372,-0.0015302887931034372,-0.0032040474137931046,0.03864128221873912,0.03170759566777674,0.03170759566777674,0.03170759566777674,0.03864128221873912,0.01799941702927226,0.019217185855839883,0.019217185855839883,0.019217185855839883,0.01799941702927226,0.09080172413793106,0.11693060344827587,0.11693060344827587,0.11693060344827587,0.09080172413793106,0.0783521551724138,0.1096668103448276,0.1096668103448276,0.1096668103448276,0.0783521551724138,0.06709525862068966,0.1022293103448276,0.1022293103448276,0.1022293103448276,0.06709525862068966,0.09717370689655175,0.13122198275862074,0.13122198275862074,0.13122198275862074,0.09717370689655175,0.16118318965517245,0.254834051724138,0.254834051724138,0.254834051724138,0.16118318965517245,Crawford,IA,2016,1,9,40,40,1.0281,1.42,11464.5
33,104,0.3931214585780699,0.4167170789193148,0.4167170789193148,0.4167170789193148,0.3931214585780699,0.3223866825196835,0.3930247629344169,0.3930247629344169,0.3930247629344169,0.3223866825196835,0.23579864939490874,0.31862537555828346,0.31862537555828346,0.31862537555828346,0.23579864939490874,0.17222772859543908,0.24869737877128054,0.24869737877128054,0.24869737877128054,0.17222772859543908,0.6420634331731356,0.9364543203039548,0.9364543203039548,0.9364543203039548,0.6420634331731356,0.06584890972529876,0.10616734573297706,0.10616734573297706,0.10616734573297706,0.06584890972529876,0.1863547232900756,0.2614904341286065,0.2614904341286065,0.2614904341286065,0.1863547232900756,0.2313918500214321,0.2883964431886123,0.2883964431886123,0.2883964431886123,0.2313918500214321,-0.002773495689655171,-0.0015073749999999944,-0.0015073749999999944,-0.0015073749999999944,-0.002773495689655171,0.03742732740843759,0.028486614863964463,0.028486614863964463,0.028486614863964463,0.03742732740843759,0.017449011034335958,0.0179887575770155,0.0179887575770155,0.0179887575770155,0.017449011034335958,0.0904051724137931,0.11737370689655173,0.11737370689655173,0.11737370689655173,0.0904051724137931,0.07808491379310345,0.11099956896551724,0.11099956896551724,0.11099956896551724,0.07808491379310345,0.06592629310344827,0.10489482758620691,0.10489482758620691,0.10489482758620691,0.06592629310344827,0.09471508620689655,0.1316564655172414,0.1316564655172414,0.1316564655172414,0.09471508620689655,0.15772456896551726,0.25474956896551726,0.25474956896551726,0.25474956896551726,0.15772456896551726,Crawford,IA,2016,1,14,40,240,1.1557,1.48,13989.4
33,105,0.3763485367702321,0.41040928931839865,0.41040928931839865,0.41040928931839865,0.3763485367702321,0.3041402395662531,0.3903464640338179,0.3903464640338179,0.3903464640338179,0.3041402395662531,0.22558252374450305,0.3193590896498209,0.3193590896498209,0.3193590896498209,0.22558252374450305,0.16031598991733986,0.24558734138229135,0.24558734138229135,0.24558734138229135,0.16031598991733986,0.6076205270763112,0.9395453137142366,0.9395453137142366,0.9395453137142366,0.6076205270763112,0.060336346549374274,0.10467383700777133,0.10467383700777133,0.10467383700777133,0.060336346549374274,0.1741339156044673,0.2583791156753885,0.2583791156753885,0.2583791156753885,0.1741339156044673,0.21828566906055688,0.28452548929606775,0.28452548929606775,0.28452548929606775,0.21828566906055688,-0.0030531267605633764,-0.0014581830985915458,-0.0014581830985915458,-0.0014581830985915458,-0.0030531267605633764,0.03464765145484605,0.02598230029504058,0.02598230029504058,0.02598230029504058,0.03464765145484605,0.01662114752715378,0.01701087315355266,0.01701087315355266,0.01701087315355266,0.01662114752715378,0.09014553990610329,0.11754460093896714,0.11754460093896714,0.11754460093896714,0.09014553990610329,0.07737793427230048,0.11181784037558685,0.11181784037558685,0.11181784037558685,0.07737793427230048,0.06523661971830987,0.10659953051643194,0.10659953051643194,0.10659953051643194,0.06523661971830987,0.09206525821596245,0.13156995305164318,0.13156995305164318,0.13156995305164318,0.09206525821596245,0.15009859154929578,0.2550201877934272,0.2550201877934272,0.2550201877934272,0.15009859154929578,Crawford,IA,2016,1,16,80,160,1.1655,1.38,17196.8
33,106,0.3756580399379974,0.40925770409160694,0.40925770409160694,0.40925770409160694,0.3756580399379974,0.31591758707586565,0.39077395067801557,0.39077395067801557,0.39077395067801557,0.31591758707586565,0.2535293141226803,0.31807636386309923,0.31807636386309923,0.31807636386309923,0.2535293141226803,0.16021829231105056,0.24513249856456723,0.24513249856456723,0.24513249856456723,0.16021829231105056,0.698958830985655,0.9340056778999007,0.9340056778999007,0.9340056778999007,0.698958830985655,0.05984927187300532,0.10448439856658655,0.10448439856658655,0.10448439856658655,0.05984927187300532,0.17435645399165353,0.2579068484239884,0.2579068484239884,0.2579068484239884,0.17435645399165353,0.2185342956841517,0.2838730126811821,0.2838730126811821,0.2838730126811821,0.2185342956841517,-0.004459754716981128,-0.0021842405660377298,-0.0021842405660377298,-0.0021842405660377298,-0.004459754716981128,0.026343861793253417,0.025945631476668243,0.025945631476668243,0.025945631476668243,0.026343861793253417,0.01427665278766546,0.01701532385156809,0.01701532385156809,0.01701532385156809,0.01427665278766546,0.09061792452830189,0.11844150943396228,0.11844150943396228,0.11844150943396228,0.09061792452830189,0.07679669811320755,0.11178349056603773,0.11178349056603773,0.11178349056603773,0.07679669811320755,0.06661415094339622,0.10697028301886789,0.10697028301886789,0.10697028301886789,0.06661415094339622,0.08821320754716981,0.13202971698113206,0.13202971698113206,0.13202971698113206,0.08821320754716981,0.1514433962264151,0.25522783018867923,0.25522783018867923,0.25522783018867923,0.1514433962264151,Crawford,IA,2016,1,13,40,200,1.119,1.42,14330.6
33,107,0.36905203398009173,0.4114234757545406,0.4114234757545406,0.4114234757545406,0.36905203398009173,0.31133895773955617,0.3913504152161388,0.3913504152161388,0.3913504152161388,0.31133895773955617,0.25518215150392237,0.32009298765027405,0.32009298765027405,0.32009298765027405,0.25518215150392237,0.15554547322016718,0.24705847257080843,0.24705847257080843,0.24705847257080843,0.15554547322016718,0.7015528954479665,0.9424918215866455,0.9424918215866455,0.9424918215866455,0.7015528954479665,0.057473299556183716,0.10554617155911714,0.10554617155911714,0.10554617155911714,0.057473299556183716,0.1697209733647878,0.2597693677367578,0.2597693677367578,0.2597693677367578,0.1697209733647878,0.21357851068121253,0.28566424878653934,0.28566424878653934,0.28566424878653934,0.21357851068121253,-0.0047090093896713595,-0.0018075492957746427,-0.0018075492957746427,-0.0018075492957746427,-0.0047090093896713595,0.023836874463859757,0.026151371637348462,0.026151371637348462,0.026151371637348462,0.023836874463859757,0.013508538510655557,0.017129784333331455,0.017129784333331455,0.017129784333331455,0.013508538510655557,0.09061314553990611,0.11849483568075118,0.11849483568075118,0.11849483568075118,0.09061314553990611,0.07666150234741784,0.11217793427230048,0.11217793427230048,0.11217793427230048,0.07666150234741784,0.06691408450704225,0.10693239436619717,0.10693239436619717,0.10693239436619717,0.06691408450704225,0.08682441314553993,0.13207652582159624,0.13207652582159624,0.13207652582159624,0.08682441314553993,0.14906103286384975,0.25646901408450706,0.25646901408450706,0.25646901408450706,0.14906103286384975,Crawford,IA,2016,1,10,40,80,1.3344,1.58,17196.8
33,108,0.3556354788069701,0.4159894158315175,0.4159894158315175,0.4159894158315175,0.3556354788069701,0.30082906748295735,0.3921936084370139,0.3921936084370139,0.3921936084370139,0.30082906748295735,0.25682933400123475,0.32435216990284427,0.32435216990284427,0.32435216990284427,0.25682933400123475,0.14600765759131798,0.2510949392882711,0.2510949392882711,0.2510949392882711,0.14600765759131798,0.7016669752898084,0.9604519516416606,0.9604519516416606,0.9604519516416606,0.7016669752898084,0.0526559255292142,0.10776948376512636,0.10776948376512636,0.10776948376512636,0.0526559255292142,0.1602365743181168,0.2636737006131382,0.2636737006131382,0.2636737006131382,0.1602365743181168,0.20344213974500788,0.289427564679359,0.289427564679359,0.289427564679359,0.20344213974500788,-0.00508374647887324,-0.0008542910798122023,-0.0008542910798122023,-0.0008542910798122023,-0.00508374647887324,0.019234911070227144,0.026605063300391543,0.026605063300391543,0.026605063300391543,0.019234911070227144,0.012092006862964305,0.017383041311559704,0.017383041311559704,0.017383041311559704,0.012092006862964305,0.090581220657277,0.11849061032863852,0.11849061032863852,0.11849061032863852,0.090581220657277,0.07646009389671361,0.11309107981220658,0.11309107981220658,0.11309107981220658,0.07646009389671361,0.06740845070422535,0.10683615023474179,0.10683615023474179,0.10683615023474179,0.06740845070422535,0.08418638497652582,0.1321535211267606,0.1321535211267606,0.1321535211267606,0.08418638497652582,0.1440774647887324,0.25904741784037566,0.25904741784037566,0.25904741784037566,0.1440774647887324,Crawford,IA,2016,1,5,160,0,1.2187,1.53,14740.1
33,109,0.3522840684444732,0.4313897253369648,0.4313897253369648,0.4313897253369648,0.3522840684444732,0.31018696431000864,0.40766326775519124,0.40766326775519124,0.40766326775519124,0.31018696431000864,0.21743922019784503,0.3163029007588474,0.3163029007588474,0.3163029007588474,0.21743922019784503,0.152444615424101,0.2579836426119679,0.2579836426119679,0.2579836426119679,0.152444615424101,0.5628675609241931,0.9253841491167192,0.9253841491167192,0.9253841491167192,0.5628675609241931,0.0559179305278095,0.11101947505670128,0.11101947505670128,0.11101947505670128,0.0559179305278095,0.16654310162851302,0.27057109910560917,0.27057109910560917,0.27057109910560917,0.16654310162851302,0.20723880634461023,0.2984619119894031,0.2984619119894031,0.2984619119894031,0.20723880634461023,-0.005680064655172412,-0.0020781724137930893,-0.0020781724137930893,-0.0020781724137930893,-0.005680064655172412,0.02930635628439859,0.034861265152776565,0.034861265152776565,0.034861265152776565,0.02930635628439859,0.01602916001625979,0.020094695216482723,0.020094695216482723,0.020094695216482723,0.01602916001625979,0.09393750000000001,0.11544913793103448,0.11544913793103448,0.11544913793103448,0.09393750000000001,0.07999094827586208,0.10814698275862068,0.10814698275862068,0.10814698275862068,0.07999094827586208,0.07274137931034483,0.10205431034482758,0.10205431034482758,0.10205431034482758,0.07274137931034483,0.09800431034482758,0.1335831896551724,0.1335831896551724,0.1335831896551724,0.09800431034482758,0.15449913793103448,0.2571012931034483,0.2571012931034483,0.2571012931034483,0.15449913793103448,Crawford,IA,2016,1,1,0,0,0.6174,0.96,8393.7
33,110,0.32725778274190886,0.424203994992103,0.424203994992103,0.424203994992103,0.32725778274190886,0.28357905952041834,0.40351565067839074,0.40351565067839074,0.40351565067839074,0.28357905952041834,0.2065064989105127,0.3215618754873552,0.3215618754873552,0.3215618754873552,0.2065064989105127,0.13067446418497494,0.2512453648065276,0.2512453648065276,0.2512453648065276,0.13067446418497494,0.5212376559952191,0.9482940702547987,0.9482940702547987,0.9482940702547987,0.5212376559952191,0.04536346223701715,0.10719997722612276,0.10719997722612276,0.10719997722612276,0.04536346223701715,0.14457480259951344,0.26413675017236127,0.26413675017236127,0.26413675017236127,0.14457480259951344,0.18523643844963117,0.2923768446909765,0.2923768446909765,0.2923768446909765,0.18523643844963117,-0.006672249999999998,-0.0027356077586206777,-0.0027356077586206777,-0.0027356077586206777,-0.006672249999999998,0.023906664042197764,0.02943985395288938,0.02943985395288938,0.02943985395288938,0.023906664042197764,0.01394861884468569,0.018154303822353408,0.018154303822353408,0.018154303822353408,0.01394861884468569,0.09270474137931031,0.1152219827586207,0.1152219827586207,0.1152219827586207,0.09270474137931031,0.07723362068965517,0.1073926724137931,0.1073926724137931,0.1073926724137931,0.07723362068965517,0.07014353448275862,0.10216120689655171,0.10216120689655171,0.10216120689655171,0.07014353448275862,0.09117974137931034,0.12974310344827583,0.12974310344827583,0.12974310344827583,0.09117974137931034,0.1384706896551724,0.2526948275862069,0.2526948275862069,0.2526948275862069,0.1384706896551724,Crawford,IA,2016,1,4,120,0,1.2122,1.57,13580.0
